consumer_id,consumer_session_id,session_events,unique_articles,session_start,session_end,session_duration_minutes
-3954277405987282296,-3917020769795489174,1,1,2016-04-01 19:38:37+00:00,2016-04-01 19:38:37+00:00,0.0
-3954277405987282296,-4491682060465186217,4,2,2016-07-01 11:13:28+00:00,2016-07-01 16:33:54+00:00,320.43333333333334
-3954277405987282296,-4516840584611831114,2,2,2016-04-24 23:39:58+00:00,2016-04-24 23:41:07+00:00,1.15
-3954277405987282296,-4621516887288466678,1,1,2016-10-06 20:25:44+00:00,2016-10-06 20:25:44+00:00,0.0
-3954277405987282296,-5992717422605536475,6,3,2016-06-24 11:15:25+00:00,2016-06-24 11:19:31+00:00,4.1
-3954277405987282296,-6030033024777240369,2,1,2016-06-29 18:09:42+00:00,2016-06-29 18:09:42+00:00,0.0
-3954277405987282296,-6156828127606635215,1,1,2016-04-15 12:47:24+00:00,2016-04-15 12:47:24+00:00,0.0
-3954277405987282296,-6484714079983419614,2,2,2016-05-03 12:03:54+00:00,2016-05-03 20:25:24+00:00,501.5
-3954277405987282296,-6737651721287415405,1,1,2016-12-27 13:44:37+00:00,2016-12-27 13:44:37+00:00,0.0
-3954277405987282296,-6862107627789778373,1,1,2016-08-26 11:16:53+00:00,2016-08-26 11:16:53+00:00,0.0
-3954277405987282296,-7030019273183297793,3,1,2016-06-07 16:45:14+00:00,2016-06-07 16:47:15+00:00,2.0166666666666666
-3954277405987282296,-7089764661395640539,1,1,2016-12-08 18:32:12+00:00,2016-12-08 18:32:12+00:00,0.0
-3954277405987282296,-7500439462818893159,1,1,2016-08-30 16:18:49+00:00,2016-08-30 16:18:49+00:00,0.0
-3954277405987282296,-8745424550429441570,3,3,2016-08-12 12:42:11+00:00,2016-08-12 17:32:31+00:00,290.3333333333333
-3954277405987282296,-9096774323726301962,2,2,2016-09-29 18:13:00+00:00,2016-09-29 18:21:07+00:00,8.116666666666667
-3954277405987282296,1078519940010674041,1,1,2016-12-12 13:27:20+00:00,2016-12-12 13:27:20+00:00,0.0
-3954277405987282296,1527836918726311638,4,2,2016-06-22 19:23:49+00:00,2016-06-22 22:14:37+00:00,170.8
-3954277405987282296,2434175842524221494,4,1,2016-05-06 16:40:07+00:00,2016-05-06 16:43:24+00:00,3.283333333333333
-3954277405987282296,3011737617872886567,4,2,2016-06-10 16:04:15+00:00,2016-06-10 19:33:29+00:00,209.23333333333332
-3954277405987282296,3087930110322673592,2,1,2016-06-28 19:42:55+00:00,2016-06-28 19:42:57+00:00,0.03333333333333333
-3954277405987282296,3408560036714118820,2,2,2016-08-08 11:31:30+00:00,2016-08-08 17:34:07+00:00,362.6166666666667
-3954277405987282296,3459411633892048917,2,1,2016-06-09 16:59:54+00:00,2016-06-09 16:59:55+00:00,0.016666666666666666
-3954277405987282296,3718210924938021114,1,1,2016-07-12 15:57:37+00:00,2016-07-12 15:57:37+00:00,0.0
-3954277405987282296,4080968719697052292,1,1,2016-09-30 16:19:31+00:00,2016-09-30 16:19:31+00:00,0.0
-3954277405987282296,4287737174851925939,1,1,2016-08-09 20:22:20+00:00,2016-08-09 20:22:20+00:00,0.0
-3954277405987282296,4378871752462656747,1,1,2016-08-17 18:46:35+00:00,2016-08-17 18:46:35+00:00,0.0
-3954277405987282296,497544553052847596,1,1,2016-07-29 16:38:43+00:00,2016-07-29 16:38:43+00:00,0.0
-3954277405987282296,5428743748628909337,1,1,2016-12-07 15:53:36+00:00,2016-12-07 15:53:36+00:00,0.0
-3954277405987282296,5508936066942699540,2,1,2016-06-12 01:41:03+00:00,2016-06-12 01:41:03+00:00,0.0
-3954277405987282296,6441511627098296756,2,2,2016-04-18 11:38:54+00:00,2016-04-18 11:41:02+00:00,2.1333333333333333
-3954277405987282296,6495985025874468402,2,2,2016-08-16 15:27:16+00:00,2016-08-16 15:27:30+00:00,0.23333333333333334
-3954277405987282296,6832122674308835815,1,1,2016-05-05 20:03:49+00:00,2016-05-05 20:03:49+00:00,0.0
-3954277405987282296,689744830305839395,1,1,2016-07-06 19:29:11+00:00,2016-07-06 19:29:11+00:00,0.0
-3954277405987282296,7219940105814140748,1,1,2016-08-18 11:48:25+00:00,2016-08-18 11:48:25+00:00,0.0
-3954277405987282296,7286034300219134331,1,1,2016-05-11 16:58:00+00:00,2016-05-11 16:58:00+00:00,0.0
-3954277405987282296,8074856913871792172,1,1,2016-09-21 12:37:09+00:00,2016-09-21 12:37:09+00:00,0.0
-3954277405987282296,8680310562594963860,3,3,2016-09-13 20:33:40+00:00,2016-09-13 20:36:02+00:00,2.3666666666666667
-3954277405987282296,8834978357049189328,2,2,2016-07-14 14:37:24+00:00,2016-07-14 15:29:04+00:00,51.666666666666664
-3954277405987282296,8965461620984607220,1,1,2016-06-17 11:25:31+00:00,2016-06-17 11:25:31+00:00,0.0
-3952369149636090575,2115024904001164965,3,1,2016-07-12 16:33:23+00:00,2016-07-12 16:35:24+00:00,2.0166666666666666
-3946214281191348339,-2788405242919700512,2,1,2016-06-10 11:42:15+00:00,2016-06-10 11:42:16+00:00,0.016666666666666666
-3946214281191348339,-5372015020091630984,1,1,2016-05-30 11:55:50+00:00,2016-05-30 11:55:50+00:00,0.0
-3946214281191348339,-6257609514308819006,2,1,2016-06-20 11:57:50+00:00,2016-06-20 11:57:51+00:00,0.016666666666666666
-3946214281191348339,-7259635480815838486,2,1,2016-06-15 11:04:08+00:00,2016-06-15 11:04:08+00:00,0.0
-3946214281191348339,2933167752482886478,2,1,2016-06-23 11:06:53+00:00,2016-06-23 11:06:53+00:00,0.0
-3939882303077150254,-290291663334042568,1,1,2016-07-19 11:24:37+00:00,2016-07-19 11:24:37+00:00,0.0
-3939882303077150254,-4890528605783080095,2,1,2016-06-17 12:00:04+00:00,2016-06-17 12:00:06+00:00,0.03333333333333333
-3939882303077150254,7417879904922793322,1,1,2016-07-12 19:21:38+00:00,2016-07-12 19:21:38+00:00,0.0
-3939882303077150254,7628508728949765800,1,1,2016-05-23 14:04:31+00:00,2016-05-23 14:04:31+00:00,0.0
-3933783680725097100,-1926957416538529473,1,1,2016-11-24 12:27:10+00:00,2016-11-24 12:27:10+00:00,0.0
-3933783680725097100,3429171377226308839,1,1,2017-01-30 11:15:15+00:00,2017-01-30 11:15:15+00:00,0.0
-3933783680725097100,8491401845345084233,2,1,2017-01-31 10:15:03+00:00,2017-01-31 10:44:19+00:00,29.266666666666666
-3933783680725097100,-1498614281477285719,1,1,2016-07-28 14:41:44+00:00,2016-07-28 14:41:44+00:00,0.0
-3933783680725097100,-2277793554913725452,3,2,2016-08-04 11:49:30+00:00,2016-08-04 19:25:33+00:00,456.05
-3933783680725097100,-7708020756162551584,1,1,2017-01-10 11:15:59+00:00,2017-01-10 11:15:59+00:00,0.0
-3933783680725097100,-8397551294227455999,1,1,2016-07-06 14:27:05+00:00,2016-07-06 14:27:05+00:00,0.0
-3933783680725097100,2597615363027585288,1,1,2016-04-01 18:13:10+00:00,2016-04-01 18:13:10+00:00,0.0
-3933783680725097100,4703170253784618274,1,1,2016-07-08 18:12:04+00:00,2016-07-08 18:12:04+00:00,0.0
-3933783680725097100,5413267374949321789,1,1,2016-10-06 11:36:09+00:00,2016-10-06 11:36:09+00:00,0.0
-3933783680725097100,8208187342363509163,1,1,2016-10-24 10:25:11+00:00,2016-10-24 10:25:11+00:00,0.0
-3922165526049430121,-735625587957561364,1,1,2017-02-16 15:39:22+00:00,2017-02-16 15:39:22+00:00,0.0
-3922165526049430121,-2022711236443477464,2,1,2016-06-28 19:07:10+00:00,2016-06-28 19:07:14+00:00,0.06666666666666667
-3922165526049430121,-6005548399662707919,1,1,2016-09-02 16:38:10+00:00,2016-09-02 16:38:10+00:00,0.0
-3922165526049430121,1230950328369500532,2,1,2016-06-03 13:11:14+00:00,2016-06-03 13:11:15+00:00,0.016666666666666666
-3922165526049430121,3121020130887073933,1,1,2016-08-19 17:33:12+00:00,2016-08-19 17:33:12+00:00,0.0
-3922165526049430121,3374749106100315518,1,1,2016-04-12 19:39:47+00:00,2016-04-12 19:39:47+00:00,0.0
-3922165526049430121,3997143588576017314,2,2,2016-07-05 11:13:38+00:00,2016-07-05 13:08:18+00:00,114.66666666666667
-3919588699192903305,7143884976129658542,1,1,2017-02-28 06:57:44+00:00,2017-02-28 06:57:44+00:00,0.0
-3918235718539456385,1617716693688493977,1,1,2016-09-09 19:04:46+00:00,2016-09-09 19:04:46+00:00,0.0
-3918235718539456385,1957884603885108067,2,2,2016-07-25 12:34:27+00:00,2016-07-25 12:44:53+00:00,10.433333333333334
-3903708422224520066,-4232711916344422552,1,1,2016-07-18 12:43:50+00:00,2016-07-18 12:43:50+00:00,0.0
-3903708422224520066,-5381932762551485024,1,1,2016-08-05 19:53:13+00:00,2016-08-05 19:53:13+00:00,0.0
-3903708422224520066,3686901327844791661,2,1,2016-06-03 11:58:26+00:00,2016-06-03 11:58:27+00:00,0.016666666666666666
-3896187702811204367,-8903481246743424667,1,1,2017-01-13 11:37:10+00:00,2017-01-13 11:37:10+00:00,0.0
-3896187702811204367,5959549163053922895,1,1,2017-01-05 19:31:12+00:00,2017-01-05 19:31:12+00:00,0.0
-3896187702811204367,-1064059080288610270,3,3,2016-10-11 16:21:37+00:00,2016-10-11 16:24:48+00:00,3.183333333333333
-3896187702811204367,-2630831223295703016,1,1,2016-09-27 11:24:09+00:00,2016-09-27 11:24:09+00:00,0.0
-3896187702811204367,-5279155086928780226,1,1,2016-10-18 17:00:33+00:00,2016-10-18 17:00:33+00:00,0.0
-3896187702811204367,-7393995163597903370,1,1,2016-09-16 11:29:23+00:00,2016-09-16 11:29:23+00:00,0.0
-3896187702811204367,2568018462253948659,1,1,2016-11-11 11:05:08+00:00,2016-11-11 11:05:08+00:00,0.0
-3896187702811204367,350164118363512019,1,1,2016-10-05 13:30:52+00:00,2016-10-05 13:30:52+00:00,0.0
-3896187702811204367,5335569147907169628,1,1,2016-09-19 11:32:05+00:00,2016-09-19 11:32:05+00:00,0.0
-3896187702811204367,5701406366264260555,1,1,2016-10-24 11:50:59+00:00,2016-10-24 11:50:59+00:00,0.0
-3896187702811204367,7044212526599256860,1,1,2016-10-10 12:44:24+00:00,2016-10-10 12:44:24+00:00,0.0
-3896187702811204367,7563269347182127620,1,1,2016-10-31 10:58:46+00:00,2016-10-31 10:58:46+00:00,0.0
-3862340787975219254,-4232008876835815373,2,1,2016-09-14 17:01:24+00:00,2016-09-14 19:33:31+00:00,152.11666666666667
-3862340787975219254,-8878502543034035832,1,1,2016-09-06 12:06:20+00:00,2016-09-06 12:06:20+00:00,0.0
-3842000768177268018,-4914115772013106134,2,1,2016-04-22 17:14:43+00:00,2016-04-22 17:15:14+00:00,0.5166666666666667
-3842000768177268018,3965942964761754254,1,1,2016-04-25 11:58:12+00:00,2016-04-25 11:58:12+00:00,0.0
-3834559600071441352,-266106452585760893,1,1,2017-02-21 11:23:07+00:00,2017-02-21 11:23:07+00:00,0.0
-3834559600071441352,26440695896963545,3,3,2017-02-06 10:20:14+00:00,2017-02-06 10:24:02+00:00,3.8
-3834559600071441352,6227626051796435048,1,1,2016-09-27 16:16:17+00:00,2016-09-27 16:16:17+00:00,0.0
-3815514359891076081,-998969984797118091,3,3,2017-01-19 17:45:05+00:00,2017-01-19 18:33:49+00:00,48.733333333333334
-3815514359891076081,908882192492943551,2,1,2017-02-09 11:50:42+00:00,2017-02-09 12:09:20+00:00,18.633333333333333
-3815514359891076081,6128577697096535102,2,1,2017-02-16 12:15:34+00:00,2017-02-16 12:31:19+00:00,15.75
-3815514359891076081,6307262013531079654,1,1,2017-01-31 11:29:15+00:00,2017-01-31 11:29:15+00:00,0.0
-3815514359891076081,9004284993423012483,1,1,2017-02-10 16:38:05+00:00,2017-02-10 16:38:05+00:00,0.0
-3815514359891076081,-5187960369024712871,1,1,2016-08-16 13:35:41+00:00,2016-08-16 13:35:41+00:00,0.0
-3815514359891076081,-5768879883618131057,1,1,2016-08-24 19:23:16+00:00,2016-08-24 19:23:16+00:00,0.0
-3815514359891076081,1462243505433548772,1,1,2016-09-12 13:56:47+00:00,2016-09-12 13:56:47+00:00,0.0
-3815514359891076081,3626070898381346317,2,2,2016-09-08 13:18:30+00:00,2016-09-08 16:37:15+00:00,198.75
-3815514359891076081,3739871778759228776,1,1,2016-11-03 11:36:24+00:00,2016-11-03 11:36:24+00:00,0.0
-3815514359891076081,683847702924528342,1,1,2016-08-23 13:36:33+00:00,2016-08-23 13:36:33+00:00,0.0
-3815514359891076081,7508873613705754824,1,1,2016-10-03 14:21:11+00:00,2016-10-03 14:21:11+00:00,0.0
-3815225870990439471,-8185706537473153935,1,1,2017-02-23 17:51:25+00:00,2017-02-23 17:51:25+00:00,0.0
-3808141682397656195,-5946382562194563192,1,1,2016-12-07 13:06:44+00:00,2016-12-07 13:06:44+00:00,0.0
-3808141682397656195,-4804790140676462439,2,2,2017-01-30 21:19:05+00:00,2017-01-30 21:19:51+00:00,0.7666666666666667
-3808141682397656195,-1807897754813713490,2,2,2017-01-23 21:02:33+00:00,2017-01-23 21:02:38+00:00,0.08333333333333333
-3808141682397656195,5965188003062743143,1,1,2017-02-22 18:13:51+00:00,2017-02-22 18:13:51+00:00,0.0
-3808141682397656195,6485487462644968994,1,1,2017-02-01 14:26:35+00:00,2017-02-01 14:26:35+00:00,0.0
-3808141682397656195,-2106588163605534749,2,2,2016-12-01 14:40:25+00:00,2016-12-01 14:40:39+00:00,0.23333333333333334
-3808141682397656195,-2722204054008428609,6,2,2016-11-25 19:00:14+00:00,2016-11-25 20:51:13+00:00,110.98333333333333
-3808141682397656195,-3218049425571496724,1,1,2016-05-05 15:06:46+00:00,2016-05-05 15:06:46+00:00,0.0
-3808141682397656195,-3261286749018286875,2,2,2016-10-06 14:24:42+00:00,2016-10-06 14:24:42+00:00,0.0
-3808141682397656195,-3579769042708092421,1,1,2016-08-28 23:54:55+00:00,2016-08-28 23:54:55+00:00,0.0
-3808141682397656195,-4237870622959947022,1,1,2016-08-04 12:44:57+00:00,2016-08-04 12:44:57+00:00,0.0
-3808141682397656195,-4415042367566163352,2,2,2016-08-29 14:00:13+00:00,2016-08-29 20:02:20+00:00,362.1166666666667
-3808141682397656195,-4672856913981503603,2,2,2016-05-25 14:17:37+00:00,2016-05-25 20:46:10+00:00,388.55
-3808141682397656195,-5407412873917320424,2,1,2016-08-09 14:32:42+00:00,2016-08-09 17:51:26+00:00,198.73333333333332
-3808141682397656195,-5763428284895163099,1,1,2016-05-12 21:01:36+00:00,2016-05-12 21:01:36+00:00,0.0
-3808141682397656195,-5946382562194563192,1,1,2016-12-07 17:00:02+00:00,2016-12-07 17:00:02+00:00,0.0
-3808141682397656195,-5996523483061104006,2,2,2016-09-07 14:00:38+00:00,2016-09-07 14:01:04+00:00,0.43333333333333335
-3808141682397656195,-6062826827083860166,2,2,2016-10-07 11:24:54+00:00,2016-10-07 11:25:34+00:00,0.6666666666666666
-3808141682397656195,-6715524926233721162,1,1,2016-05-10 18:37:14+00:00,2016-05-10 18:37:14+00:00,0.0
-3808141682397656195,-7372788400041553641,1,1,2016-10-11 18:59:23+00:00,2016-10-11 18:59:23+00:00,0.0
-3808141682397656195,-7607272394889097742,2,2,2016-11-18 14:38:14+00:00,2016-11-18 14:38:15+00:00,0.016666666666666666
-3808141682397656195,-7796585152709300019,1,1,2016-08-23 22:03:02+00:00,2016-08-23 22:03:02+00:00,0.0
-3808141682397656195,-8204245039387514233,1,1,2016-08-25 10:02:58+00:00,2016-08-25 10:02:58+00:00,0.0
-3808141682397656195,-8661191350459191210,2,2,2016-10-10 14:36:34+00:00,2016-10-10 14:36:37+00:00,0.05
-3808141682397656195,-8784616195043451508,2,2,2016-12-20 13:59:58+00:00,2016-12-20 13:59:59+00:00,0.016666666666666666
-3808141682397656195,-9035909674226306914,2,1,2016-06-13 15:29:13+00:00,2016-06-13 15:29:14+00:00,0.016666666666666666
-3808141682397656195,-9139768429035572328,2,1,2016-11-06 03:30:57+00:00,2016-11-06 23:56:13+00:00,1225.2666666666667
-3808141682397656195,-917007669411951358,3,1,2016-04-11 20:45:37+00:00,2016-04-11 21:44:02+00:00,58.416666666666664
-3808141682397656195,1487115773842431949,1,1,2016-08-05 17:25:16+00:00,2016-08-05 17:25:16+00:00,0.0
-3808141682397656195,1548107625932852810,2,2,2016-12-12 21:11:18+00:00,2016-12-12 21:11:44+00:00,0.43333333333333335
-3808141682397656195,2180693631295572913,1,1,2016-10-25 15:44:29+00:00,2016-10-25 15:44:29+00:00,0.0
-3808141682397656195,2248765150854046931,1,1,2016-03-29 21:36:41+00:00,2016-03-29 21:36:41+00:00,0.0
-3808141682397656195,2854274061902496231,1,1,2016-05-13 15:24:07+00:00,2016-05-13 15:24:07+00:00,0.0
-3808141682397656195,3724660565611173460,2,2,2016-11-21 22:25:07+00:00,2016-11-21 22:25:08+00:00,0.016666666666666666
-3808141682397656195,588550001688692558,2,2,2016-11-15 16:18:44+00:00,2016-11-15 18:39:54+00:00,141.16666666666666
-3808141682397656195,6834065921238954789,2,2,2016-09-02 13:57:59+00:00,2016-09-02 13:58:16+00:00,0.2833333333333333
-3808141682397656195,722727395858740814,1,1,2016-07-14 17:30:37+00:00,2016-07-14 17:30:37+00:00,0.0
-3808141682397656195,7454711537516906156,2,2,2016-11-30 14:27:30+00:00,2016-11-30 14:27:31+00:00,0.016666666666666666
-3808141682397656195,7557299661018834118,1,1,2016-07-07 20:41:12+00:00,2016-07-07 20:41:12+00:00,0.0
-3808141682397656195,8744476897678103928,2,2,2016-09-19 11:58:31+00:00,2016-09-19 11:58:37+00:00,0.1
-3808141682397656195,9074939755318411183,1,1,2016-08-01 20:24:29+00:00,2016-08-01 20:24:29+00:00,0.0
-3806521031040937656,-7697548518626701864,1,1,2017-02-08 10:17:05+00:00,2017-02-08 10:17:05+00:00,0.0
-3806521031040937656,-6079543897694312857,1,1,2017-01-23 10:08:59+00:00,2017-01-23 10:08:59+00:00,0.0
-3806521031040937656,1245034518790723880,2,1,2017-02-16 12:20:01+00:00,2017-02-16 12:20:27+00:00,0.43333333333333335
-3806521031040937656,7803393239307283264,1,1,2017-02-07 21:27:02+00:00,2017-02-07 21:27:02+00:00,0.0
-3806521031040937656,-1829973729163270118,3,3,2016-04-27 01:26:08+00:00,2016-04-27 15:01:21+00:00,815.2166666666667
-3806521031040937656,-364260117737931718,1,1,2016-05-31 15:14:16+00:00,2016-05-31 15:14:16+00:00,0.0
-3806521031040937656,-4451545040286706016,1,1,2016-07-28 14:18:02+00:00,2016-07-28 14:18:02+00:00,0.0
-3806521031040937656,-8985013762405093756,1,1,2016-05-21 21:14:04+00:00,2016-05-21 21:14:04+00:00,0.0
-3806521031040937656,2900008781312466136,1,1,2016-05-16 15:32:49+00:00,2016-05-16 15:32:49+00:00,0.0
-3806521031040937656,3140383421313394563,1,1,2016-08-01 19:19:44+00:00,2016-08-01 19:19:44+00:00,0.0
-3806521031040937656,46617531925659931,1,1,2016-05-24 19:47:45+00:00,2016-05-24 19:47:45+00:00,0.0
-3806521031040937656,5591472053853958942,3,2,2016-04-29 16:40:51+00:00,2016-04-29 16:41:24+00:00,0.55
-3792382538520905414,-2714052332808173407,1,1,2016-04-05 16:59:29+00:00,2016-04-05 16:59:29+00:00,0.0
-3792382538520905414,-2784684701281558123,1,1,2016-10-11 13:21:44+00:00,2016-10-11 13:21:44+00:00,0.0
-3792382538520905414,-4363594202096415167,1,1,2016-07-11 16:30:52+00:00,2016-07-11 16:30:52+00:00,0.0
-3792382538520905414,148704003784058319,1,1,2016-03-30 11:28:02+00:00,2016-03-30 11:28:02+00:00,0.0
-3765908696018622270,7175063428947448752,2,2,2016-03-30 18:37:23+00:00,2016-03-30 18:37:49+00:00,0.43333333333333335
-3754740674364199788,-574265932067985883,1,1,2016-04-11 15:15:07+00:00,2016-04-11 15:15:07+00:00,0.0
-3723994188139150135,-4487569741001960161,1,1,2016-04-01 19:34:17+00:00,2016-04-01 19:34:17+00:00,0.0
-3723994188139150135,-6535973604337093940,2,1,2016-06-29 18:54:20+00:00,2016-06-29 18:54:22+00:00,0.03333333333333333
-3707046244070418512,-5761902224997799039,3,3,2016-12-14 16:57:03+00:00,2016-12-14 16:57:55+00:00,0.8666666666666667
-3707046244070418512,-1109694975091620918,1,1,2016-05-06 13:11:58+00:00,2016-05-06 13:11:58+00:00,0.0
-3707046244070418512,1708836965045071578,1,1,2016-07-04 19:12:44+00:00,2016-07-04 19:12:44+00:00,0.0
-3707046244070418512,2890789441371507237,1,1,2016-07-12 14:00:48+00:00,2016-07-12 14:00:48+00:00,0.0
-3707046244070418512,3790711355250392909,1,1,2016-09-16 13:25:00+00:00,2016-09-16 13:25:00+00:00,0.0
-3707046244070418512,5193137195290381286,1,1,2016-10-26 14:50:12+00:00,2016-10-26 14:50:12+00:00,0.0
-3707046244070418512,7036660310472394095,1,1,2016-07-13 14:16:21+00:00,2016-07-13 14:16:21+00:00,0.0
-3707046244070418512,7793088113705285474,1,1,2016-09-15 17:39:43+00:00,2016-09-15 17:39:43+00:00,0.0
-3696538850054062306,-5102435754424370081,1,1,2017-01-09 10:10:33+00:00,2017-01-09 10:10:33+00:00,0.0
-3696538850054062306,-1260315807690354141,1,1,2016-08-09 10:27:30+00:00,2016-08-09 10:27:30+00:00,0.0
-3696538850054062306,-1389824923967748652,1,1,2016-10-26 15:34:37+00:00,2016-10-26 15:34:37+00:00,0.0
-3696538850054062306,-1421255365851194085,2,1,2016-12-29 15:44:05+00:00,2016-12-29 15:44:39+00:00,0.5666666666666667
-3696538850054062306,-1421262047196427922,2,1,2016-07-01 11:03:53+00:00,2016-07-01 11:03:54+00:00,0.016666666666666666
-3696538850054062306,-1789825599350327527,1,1,2016-04-28 10:06:57+00:00,2016-04-28 10:06:57+00:00,0.0
-3696538850054062306,-2307128068903036808,4,2,2016-06-28 13:37:24+00:00,2016-06-28 14:12:07+00:00,34.71666666666667
-3696538850054062306,-2321853585154164839,2,1,2016-06-23 10:52:03+00:00,2016-06-23 10:52:04+00:00,0.016666666666666666
-3696538850054062306,-2900837779975119891,3,1,2016-06-21 11:16:53+00:00,2016-06-21 11:21:32+00:00,4.65
-3696538850054062306,-4327491651578424516,1,1,2016-07-14 11:45:21+00:00,2016-07-14 11:45:21+00:00,0.0
-3696538850054062306,-4569160591793248419,1,1,2016-07-25 16:49:07+00:00,2016-07-25 16:49:07+00:00,0.0
-3696538850054062306,-480332621426780915,4,2,2016-06-29 10:18:45+00:00,2016-06-29 17:30:24+00:00,431.65
-3696538850054062306,-5775440011543681978,5,4,2016-09-12 10:50:02+00:00,2016-09-12 11:57:51+00:00,67.81666666666666
-3696538850054062306,-5975328281163654094,1,1,2016-09-13 14:23:01+00:00,2016-09-13 14:23:01+00:00,0.0
-3696538850054062306,-6035400472287871500,1,1,2016-07-19 12:18:47+00:00,2016-07-19 12:18:47+00:00,0.0
-3696538850054062306,-7700520388843147638,3,3,2016-07-06 16:47:01+00:00,2016-07-06 16:53:02+00:00,6.016666666666667
-3696538850054062306,1584051751460177855,1,1,2016-07-20 14:38:01+00:00,2016-07-20 14:38:01+00:00,0.0
-3696538850054062306,2564215998225664041,1,1,2016-04-27 10:51:13+00:00,2016-04-27 10:51:13+00:00,0.0
-3696538850054062306,3611663061249723494,1,1,2016-10-05 12:42:47+00:00,2016-10-05 12:42:47+00:00,0.0
-3696538850054062306,5355703809779099922,3,3,2016-07-04 10:50:33+00:00,2016-07-04 10:51:03+00:00,0.5
-3696538850054062306,6450044242585716500,3,1,2016-06-24 11:14:51+00:00,2016-06-24 11:22:38+00:00,7.783333333333333
-3696538850054062306,6544156561275227736,1,1,2016-08-02 01:56:56+00:00,2016-08-02 01:56:56+00:00,0.0
-3696538850054062306,9192505589191657263,4,3,2016-08-01 10:19:06+00:00,2016-08-01 13:21:37+00:00,182.51666666666668
-3687079152644990551,6935063635290510540,1,1,2016-04-13 12:29:36+00:00,2016-04-13 12:29:36+00:00,0.0
-3687079152644990551,942201506832620335,1,1,2016-03-31 12:31:41+00:00,2016-03-31 12:31:41+00:00,0.0
-3683161502313045202,-6590589903463402984,2,1,2017-01-23 11:22:42+00:00,2017-01-23 11:22:54+00:00,0.2
-3683161502313045202,-6047602907536296175,1,1,2016-12-07 10:10:00+00:00,2016-12-07 10:10:00+00:00,0.0
-3683161502313045202,-5368260173354642394,1,1,2017-02-17 11:10:38+00:00,2017-02-17 11:10:38+00:00,0.0
-3683161502313045202,-2570654525311291641,2,1,2017-01-18 11:35:35+00:00,2017-01-18 11:40:22+00:00,4.783333333333333
-3683161502313045202,2325298304678528583,1,1,2017-01-10 19:24:26+00:00,2017-01-10 19:24:26+00:00,0.0
-3683161502313045202,4022728707352533842,1,1,2017-02-03 15:32:04+00:00,2017-02-03 15:32:04+00:00,0.0
-3683161502313045202,-3085044792933925712,1,1,2016-10-28 18:12:27+00:00,2016-10-28 18:12:27+00:00,0.0
-3683161502313045202,5089823645568776290,1,1,2016-12-22 10:42:33+00:00,2016-12-22 10:42:33+00:00,0.0
-3683161502313045202,6566428415454894964,2,2,2016-10-25 19:41:23+00:00,2016-10-25 19:41:29+00:00,0.1
-3671569832980816109,2811538445904127792,2,1,2017-02-17 12:48:22+00:00,2017-02-17 12:48:56+00:00,0.5666666666666667
-3671569832980816109,-3457248242569989502,2,1,2016-07-11 14:50:57+00:00,2016-07-11 15:13:34+00:00,22.616666666666667
-3671569832980816109,6163816072730717159,2,1,2016-07-18 19:04:46+00:00,2016-07-18 19:05:17+00:00,0.5166666666666667
-3659018663421577879,-1959524175775627014,2,1,2017-02-16 13:01:29+00:00,2017-02-16 14:56:41+00:00,115.2
-3659018663421577879,-6170650496648179489,1,1,2016-04-28 21:49:19+00:00,2016-04-28 21:49:19+00:00,0.0
-3643155458357242906,-8843783632614346405,3,1,2017-02-16 16:24:56+00:00,2017-02-16 16:26:42+00:00,1.7666666666666666
-3643155458357242906,-5818360161131364853,1,1,2017-02-20 10:53:33+00:00,2017-02-20 10:53:33+00:00,0.0
-3643155458357242906,-2770784460827577501,5,1,2017-02-24 13:05:58+00:00,2017-02-24 13:57:41+00:00,51.71666666666667
-3643155458357242906,845953247609185515,1,1,2017-02-19 18:55:03+00:00,2017-02-19 18:55:03+00:00,0.0
-3643155458357242906,6503664273082574537,2,1,2016-12-07 13:07:01+00:00,2016-12-07 15:41:36+00:00,154.58333333333334
-3643155458357242906,6650362975249161545,1,1,2017-02-17 17:50:08+00:00,2017-02-17 17:50:08+00:00,0.0
-3643155458357242906,7422926215423526938,1,1,2017-02-09 12:18:12+00:00,2017-02-09 12:18:12+00:00,0.0
-3643155458357242906,8781579964260038140,1,1,2017-01-05 11:37:52+00:00,2017-01-05 11:37:52+00:00,0.0
-3643155458357242906,-1287220341060068950,4,2,2016-10-10 17:51:28+00:00,2016-10-10 17:55:12+00:00,3.7333333333333334
-3643155458357242906,-1330029118333429700,4,2,2016-05-18 11:46:41+00:00,2016-05-18 21:56:18+00:00,609.6166666666667
-3643155458357242906,-3145802272298965700,1,1,2016-12-06 12:00:41+00:00,2016-12-06 12:00:41+00:00,0.0
-3643155458357242906,-5851228132395814680,1,1,2016-08-10 11:04:26+00:00,2016-08-10 11:04:26+00:00,0.0
-3643155458357242906,-6382583418456853043,1,1,2016-04-26 15:24:32+00:00,2016-04-26 15:24:32+00:00,0.0
-3643155458357242906,-6532177446881158790,4,1,2016-07-26 19:30:54+00:00,2016-07-26 19:33:18+00:00,2.4
-3643155458357242906,-7155722747718871018,1,1,2016-08-29 10:57:03+00:00,2016-08-29 10:57:03+00:00,0.0
-3643155458357242906,-7914112595246257858,1,1,2016-09-25 22:02:38+00:00,2016-09-25 22:02:38+00:00,0.0
